"physical_id","last_visited","snapshot"
"46502","2017-02-09T07:51:00.000","2017-02-09T08:53:14.000"
"46504","2017-02-09T07:11:00.000","2017-02-09T08:53:14.000"
"160131","2017-02-09T08:48:00.000","2017-02-09T08:53:14.000"
"98171","2017-02-09T08:48:00.000","2017-02-09T08:53:14.000"
"51587","2017-02-09T08:17:00.000","2017-02-09T08:53:14.000"
"48877","2017-02-09T07:52:00.000","2017-02-09T08:53:14.000"
"46505","2017-02-09T07:57:00.000","2017-02-09T08:53:14.000"
"45306","2017-02-09T08:23:00.000","2017-02-09T08:53:14.000"
"71180","2017-02-09T07:54:00.000","2017-02-09T08:53:14.000"
"46501","2017-02-09T08:37:00.000","2017-02-09T08:53:14.000"
"46878","2017-02-09T08:18:00.000","2017-02-09T08:53:14.000"
"45305","2017-02-09T08:23:00.000","2017-02-09T08:53:14.000"
"45304","2017-02-09T08:22:00.000","2017-02-09T08:53:14.000"
"51566","2017-02-09T08:51:00.000","2017-02-09T08:53:14.000"
"85507","2017-02-09T08:48:00.000","2017-02-09T08:53:14.000"
"46500","2017-02-09T08:36:00.000","2017-02-09T08:53:14.000"
"144566","2017-02-09T08:26:00.000","2017-02-09T08:53:14.000"
"46499","2017-02-09T08:10:00.000","2017-02-09T08:53:14.000"
"144567","2017-02-09T08:22:00.000","2017-02-09T08:53:14.000"
"67637","2017-02-09T07:51:00.000","2017-02-09T08:53:14.000"
"44496","2017-02-09T07:56:00.000","2017-02-09T08:53:14.000"
"44323","2017-02-09T08:45:00.000","2017-02-09T08:53:14.000"
"48876","2017-02-09T07:51:00.000","2017-02-09T08:53:14.000"
"44324","2017-02-09T08:46:00.000","2017-02-09T08:53:14.000"
"46881","2017-02-09T08:37:00.000","2017-02-09T08:53:14.000"
"98170",,"2017-02-09T08:53:14.000"
"67639","2017-02-09T07:53:00.000","2017-02-09T08:53:14.000"
"166108",,"2017-02-09T08:53:14.000"
"51568","2017-02-09T08:51:00.000","2017-02-09T08:53:14.000"
"44349","2017-02-09T05:19:00.000","2017-02-09T08:53:14.000"
"44348","2017-02-09T08:45:00.000","2017-02-09T08:53:14.000"
"67640","2017-02-09T08:07:00.000","2017-02-09T08:53:14.000"
"44347",,"2017-02-09T08:53:14.000"
"45303","2017-02-09T08:22:00.000","2017-02-09T08:53:14.000"
"46879","2017-02-09T08:18:00.000","2017-02-09T08:53:14.000"
"44346","2017-02-09T05:06:00.000","2017-02-09T08:53:14.000"
"49339","2017-02-09T08:23:00.000","2017-02-09T08:53:14.000"
"44344","2017-02-09T08:45:00.000","2017-02-09T08:53:14.000"
"46880","2017-02-09T08:33:00.000","2017-02-09T08:53:14.000"
"44345","2017-02-09T08:37:00.000","2017-02-09T08:53:14.000"
"71182","2017-02-09T08:12:00.000","2017-02-09T08:53:14.000"
"44350",,"2017-02-09T08:53:14.000"
"48940","2017-02-09T08:27:00.000","2017-02-09T08:53:14.000"
"46498","2017-02-09T08:03:00.000","2017-02-09T08:53:14.000"
"45842","2017-02-09T08:13:00.000","2017-02-09T08:53:14.000"
"148683","2017-02-09T08:29:00.000","2017-02-09T08:53:14.000"
"77131","2017-02-09T08:22:00.000","2017-02-09T08:53:14.000"
"158923","2017-02-09T07:36:00.000","2017-02-09T08:53:14.000"
"44353","2017-02-09T08:44:00.000","2017-02-09T08:53:14.000"
"45300","2017-02-09T08:27:00.000","2017-02-09T08:53:14.000"
"44351","2017-02-09T08:45:00.000","2017-02-09T08:53:14.000"
"45299",,"2017-02-09T08:53:14.000"
"51591","2017-02-09T08:26:00.000","2017-02-09T08:53:14.000"
"44352","2017-02-09T08:44:00.000","2017-02-09T08:53:14.000"
"45301","2017-02-09T04:22:00.000","2017-02-09T08:53:14.000"
"46882","2017-02-09T08:38:00.000","2017-02-09T08:53:14.000"
"45844","2017-02-09T08:12:00.000","2017-02-09T08:53:14.000"
"45841","2017-02-09T08:41:00.000","2017-02-09T08:53:14.000"
"49340","2017-02-09T08:25:00.000","2017-02-09T08:53:14.000"
"51569","2017-02-09T08:51:00.000","2017-02-09T08:53:14.000"
"45302","2017-02-09T08:27:00.000","2017-02-09T08:53:14.000"
"44354","2017-02-09T08:44:00.000","2017-02-09T08:53:14.000"
"85069",,"2017-02-09T08:53:14.000"
"48939","2017-02-09T08:41:00.000","2017-02-09T08:53:14.000"
"45198","2017-02-09T08:36:00.000","2017-02-09T08:53:14.000"
"45197","2017-02-09T08:34:00.000","2017-02-09T08:53:14.000"
"48875","2017-02-09T07:50:00.000","2017-02-09T08:53:14.000"
"46662","2017-02-09T08:44:00.000","2017-02-09T08:53:14.000"
"45212","2017-02-09T08:34:00.000","2017-02-09T08:53:14.000"
"59419","2017-02-09T08:24:00.000","2017-02-09T08:53:14.000"
"67641","2017-02-09T08:06:00.000","2017-02-09T08:53:14.000"
"44495","2017-02-09T07:57:00.000","2017-02-09T08:53:14.000"
"45213","2017-02-09T08:34:00.000","2017-02-09T08:53:14.000"
"46663","2017-02-09T08:43:00.000","2017-02-09T08:53:14.000"
"44509","2017-02-09T08:37:00.000","2017-02-09T08:53:14.000"
"48874","2017-02-09T07:56:00.000","2017-02-09T08:53:14.000"
"44510","2017-02-09T08:37:00.000","2017-02-09T08:53:14.000"
"44508","2017-02-09T08:37:00.000","2017-02-09T08:53:14.000"
"44507","2017-02-09T08:38:00.000","2017-02-09T08:53:14.000"
"44498","2017-02-09T08:03:00.000","2017-02-09T08:53:14.000"
"93933","2017-02-09T08:23:00.000","2017-02-09T08:53:14.000"
"67642","2017-02-09T08:06:00.000","2017-02-09T08:53:14.000"
"45219","2017-02-09T08:27:00.000","2017-02-09T08:53:14.000"
"46883","2017-02-09T08:38:00.000","2017-02-09T08:53:14.000"
"45850","2017-02-09T08:38:00.000","2017-02-09T08:53:14.000"
"45216",,"2017-02-09T08:53:14.000"
"51593","2017-02-09T08:25:00.000","2017-02-09T08:53:14.000"
"45214","2017-02-09T08:27:00.000","2017-02-09T08:53:14.000"
"91561","2017-02-09T08:10:00.000","2017-02-09T08:53:14.000"
"51571","2017-02-09T08:51:00.000","2017-02-09T08:53:14.000"
"45217",,"2017-02-09T08:53:14.000"
"85506","2017-02-09T08:21:00.000","2017-02-09T08:53:14.000"
"51570","2017-02-09T08:51:00.000","2017-02-09T08:53:14.000"
"46884","2017-02-09T08:17:00.000","2017-02-09T08:53:14.000"
"91562","2017-02-09T08:33:00.000","2017-02-09T08:53:14.000"
"45218","2017-02-09T04:33:00.000","2017-02-09T08:53:14.000"
"45215",,"2017-02-09T08:53:14.000"
"45311","2017-02-09T08:40:00.000","2017-02-09T08:53:14.000"
"45310","2017-02-09T08:27:00.000","2017-02-09T08:53:14.000"
"44531","2017-02-09T08:18:00.000","2017-02-09T08:53:14.000"
"51594","2017-02-09T08:20:00.000","2017-02-09T08:53:14.000"
"45312","2017-02-09T08:01:00.000","2017-02-09T08:53:14.000"
"49341","2017-02-09T08:26:00.000","2017-02-09T08:53:14.000"
"48938","2017-02-09T08:41:00.000","2017-02-09T08:53:14.000"
"85068",,"2017-02-09T08:53:14.000"
"45220","2017-02-09T08:25:00.000","2017-02-09T08:53:14.000"
"45851","2017-02-09T08:44:00.000","2017-02-09T08:53:14.000"
"44505","2017-02-09T08:44:00.000","2017-02-09T08:53:14.000"
"44506","2017-02-09T08:38:00.000","2017-02-09T08:53:14.000"
"91560","2017-02-09T08:12:00.000","2017-02-09T08:53:14.000"
"46886","2017-02-09T08:05:00.000","2017-02-09T08:53:14.000"
"48932","2017-02-09T08:39:00.000","2017-02-09T08:53:14.000"
"45755","2017-02-09T07:59:00.000","2017-02-09T08:53:14.000"
"160133","2017-02-09T07:46:00.000","2017-02-09T08:53:14.000"
"86907","2017-02-09T08:20:00.000","2017-02-09T08:53:14.000"
"45754","2017-02-09T08:51:00.000","2017-02-09T08:53:14.000"
"48933","2017-02-09T08:45:00.000","2017-02-09T08:53:14.000"
"44504","2017-02-09T08:45:00.000","2017-02-09T08:53:14.000"
"89220","2017-02-09T08:45:00.000","2017-02-09T08:53:14.000"
"45751","2017-02-09T07:13:00.000","2017-02-09T08:53:14.000"
"51596","2017-02-09T07:03:00.000","2017-02-09T08:53:14.000"
"51574","2017-02-09T08:51:00.000","2017-02-09T08:53:14.000"
"46885","2017-02-09T07:49:00.000","2017-02-09T08:53:14.000"
"45752","2017-02-09T07:13:00.000","2017-02-09T08:53:14.000"
"45756","2017-02-09T08:51:00.000","2017-02-09T08:53:14.000"
"66309",,"2017-02-09T08:53:14.000"
"51572","2017-02-09T08:51:00.000","2017-02-09T08:53:14.000"
"44530","2017-02-09T04:33:00.000","2017-02-09T08:53:14.000"
"51595","2017-02-09T08:25:00.000","2017-02-09T08:53:14.000"
"51573","2017-02-09T08:51:00.000","2017-02-09T08:53:14.000"
"76947","2017-02-09T08:51:00.000","2017-02-09T08:53:14.000"
"44529","2017-02-09T08:01:00.000","2017-02-09T08:53:14.000"
"45753","2017-02-09T08:16:00.000","2017-02-09T08:53:14.000"
"44503",,"2017-02-09T08:53:14.000"
"76948","2017-02-09T08:30:00.000","2017-02-09T08:53:14.000"
"99476","2017-02-09T08:21:00.000","2017-02-09T08:53:14.000"
"49590","2017-02-09T08:22:00.000","2017-02-09T08:53:14.000"
"45313","2017-02-09T08:22:00.000","2017-02-09T08:53:14.000"
"45583","2017-02-09T08:33:00.000","2017-02-09T08:53:14.000"
"145609","2017-02-09T08:44:00.000","2017-02-09T08:53:14.000"
"45221","2017-02-09T08:25:00.000","2017-02-09T08:53:14.000"
"44535","2017-02-09T08:32:00.000","2017-02-09T08:53:14.000"
"45582","2017-02-09T08:17:00.000","2017-02-09T08:53:14.000"
"45581","2017-02-09T08:20:00.000","2017-02-09T08:53:14.000"
"45222","2017-02-09T08:24:00.000","2017-02-09T08:53:14.000"
"44356","2017-02-09T08:32:00.000","2017-02-09T08:53:14.000"
"38295","2017-02-09T08:33:00.000","2017-02-09T08:53:14.000"
"94069","2017-02-09T08:23:00.000","2017-02-09T08:53:14.000"
"45651","2017-02-09T08:31:00.000","2017-02-09T08:53:14.000"
"45652","2017-02-09T08:32:00.000","2017-02-09T08:53:14.000"
"44538","2017-02-09T08:33:00.000","2017-02-09T08:53:14.000"
"44357","2017-02-09T05:14:00.000","2017-02-09T08:53:14.000"
"44537","2017-02-09T08:30:00.000","2017-02-09T08:53:14.000"
"45224","2017-02-09T04:28:00.000","2017-02-09T08:53:14.000"
"45580","2017-02-09T08:19:00.000","2017-02-09T08:53:14.000"
"44536","2017-02-09T08:32:00.000","2017-02-09T08:53:14.000"
"45223","2017-02-09T08:23:00.000","2017-02-09T08:53:14.000"
"47349","2017-02-09T05:04:00.000","2017-02-09T08:53:14.000"
"49589","2017-02-09T08:31:00.000","2017-02-09T08:53:14.000"
"47348","2017-02-09T05:05:00.000","2017-02-09T08:53:14.000"
"45649","2017-02-09T08:28:00.000","2017-02-09T08:53:14.000"
"45650","2017-02-09T08:30:00.000","2017-02-09T08:53:14.000"
"45648","2017-02-09T08:28:00.000","2017-02-09T08:53:14.000"
"44533","2017-02-09T08:19:00.000","2017-02-09T08:53:14.000"
"47351","2017-02-09T05:02:00.000","2017-02-09T08:53:14.000"
"44534","2017-02-09T08:19:00.000","2017-02-09T08:53:14.000"
"44532","2017-02-09T08:18:00.000","2017-02-09T08:53:14.000"
"85187",,"2017-02-09T08:53:14.000"
"45557","2017-02-09T08:33:00.000","2017-02-09T08:53:14.000"
"49588","2017-02-09T07:49:00.000","2017-02-09T08:53:14.000"
"45782","2017-02-09T08:23:00.000","2017-02-09T08:53:14.000"
"45783","2017-02-09T08:23:00.000","2017-02-09T08:53:14.000"
"47350","2017-02-09T05:02:00.000","2017-02-09T08:53:14.000"
"85208","2017-02-09T07:12:00.000","2017-02-09T08:53:14.000"
"45558","2017-02-09T08:33:00.000","2017-02-09T08:53:14.000"
"85067","2017-02-09T04:57:00.000","2017-02-09T08:53:14.000"
"90187","2017-02-09T08:14:00.000","2017-02-09T08:53:14.000"
"85186","2017-02-09T05:51:00.000","2017-02-09T08:53:14.000"
"45314","2017-02-09T08:25:00.000","2017-02-09T08:53:14.000"
"45750","2017-02-09T08:25:00.000","2017-02-09T08:53:14.000"
"49335",,"2017-02-09T08:53:14.000"
"85071","2017-02-09T08:14:00.000","2017-02-09T08:53:14.000"
"99475","2017-02-09T08:25:00.000","2017-02-09T08:53:14.000"
"45749","2017-02-09T08:24:00.000","2017-02-09T08:53:14.000"
"85188","2017-02-09T05:04:00.000","2017-02-09T08:53:14.000"
"85185","2017-02-09T08:12:00.000","2017-02-09T08:53:14.000"
"99338","2017-02-09T08:12:00.000","2017-02-09T08:53:14.000"
"45559","2017-02-09T08:34:00.000","2017-02-09T08:53:14.000"
"99341","2017-02-09T08:12:00.000","2017-02-09T08:53:14.000"
"45781","2017-02-09T08:24:00.000","2017-02-09T08:53:14.000"
"85209","2017-02-09T04:46:00.000","2017-02-09T08:53:14.000"
"49342","2017-02-09T08:20:00.000","2017-02-09T08:53:14.000"
"45560","2017-02-09T07:59:00.000","2017-02-09T08:53:14.000"
"90186","2017-02-09T08:04:00.000","2017-02-09T08:53:14.000"
"45561","2017-02-09T08:35:00.000","2017-02-09T08:53:14.000"
"85207","2017-02-09T07:12:00.000","2017-02-09T08:53:14.000"
"90184","2017-02-09T08:04:00.000","2017-02-09T08:53:14.000"
"99340","2017-02-09T08:12:00.000","2017-02-09T08:53:14.000"
"45568",,"2017-02-09T08:53:14.000"
"45567","2017-02-09T08:18:00.000","2017-02-09T08:53:14.000"
"45569",,"2017-02-09T08:53:14.000"
"66009","2017-02-09T07:20:00.000","2017-02-09T08:53:14.000"
"102750",,"2017-02-09T08:53:14.000"
"66008","2017-02-09T08:22:00.000","2017-02-09T08:53:14.000"
"47158","2017-02-09T08:40:00.000","2017-02-09T08:53:14.000"
"90185","2017-02-09T08:03:00.000","2017-02-09T08:53:14.000"
"45646","2017-02-09T08:26:00.000","2017-02-09T08:53:14.000"
"45193","2017-02-09T04:04:00.000","2017-02-09T08:53:14.000"
"66007","2017-02-09T08:22:00.000","2017-02-09T08:53:14.000"
"45645","2017-02-09T08:26:00.000","2017-02-09T08:53:14.000"
"45647","2017-02-09T08:27:00.000","2017-02-09T08:53:14.000"
"45572","2017-02-09T08:37:00.000","2017-02-09T08:53:14.000"
"45570","2017-02-09T08:39:00.000","2017-02-09T08:53:14.000"
"98563",,"2017-02-09T08:53:14.000"
"45571","2017-02-09T08:37:00.000","2017-02-09T08:53:14.000"
"99339","2017-02-09T08:12:00.000","2017-02-09T08:53:14.000"
"45880","2017-02-09T08:36:00.000","2017-02-09T08:53:14.000"
"100321","2017-02-09T04:50:00.000","2017-02-09T08:53:14.000"
"100859",,"2017-02-09T08:53:14.000"
"95448","2017-02-09T08:49:00.000","2017-02-09T08:53:14.000"
"100858","2017-02-09T08:49:00.000","2017-02-09T08:53:14.000"
"95446","2017-02-09T08:50:00.000","2017-02-09T08:53:14.000"
"88494",,"2017-02-09T08:53:14.000"
"47360",,"2017-02-09T08:53:14.000"
"67038","2017-02-09T08:19:00.000","2017-02-09T08:53:14.000"
"49345","2017-02-09T08:37:00.000","2017-02-09T08:53:14.000"
"95447","2017-02-09T08:50:00.000","2017-02-09T08:53:14.000"
"64746","2017-02-09T08:07:00.000","2017-02-09T08:53:14.000"
"64745","2017-02-09T08:46:00.000","2017-02-09T08:53:14.000"
"45747","2017-02-09T08:45:00.000","2017-02-09T08:53:14.000"
"46057","2017-02-09T06:46:00.000","2017-02-09T08:53:14.000"
"45746","2017-02-09T08:45:00.000","2017-02-09T08:53:14.000"
"64744","2017-02-09T08:26:00.000","2017-02-09T08:53:14.000"
"64742","2017-02-09T08:26:00.000","2017-02-09T08:53:14.000"
"47359","2017-02-09T06:40:00.000","2017-02-09T08:53:14.000"
"64741","2017-02-09T08:25:00.000","2017-02-09T08:53:14.000"
"58028","2017-02-09T08:31:00.000","2017-02-09T08:53:14.000"
"64743","2017-02-09T06:47:00.000","2017-02-09T08:53:14.000"
"88496","2017-02-09T05:25:00.000","2017-02-09T08:53:14.000"
"47358","2017-02-09T06:40:00.000","2017-02-09T08:53:14.000"
"88245",,"2017-02-09T08:53:14.000"
"64753","2017-02-09T06:14:00.000","2017-02-09T08:53:14.000"
"95445","2017-02-09T08:50:00.000","2017-02-09T08:53:14.000"
"95444","2017-02-09T08:51:00.000","2017-02-09T08:53:14.000"
"64737","2017-02-09T08:32:00.000","2017-02-09T08:53:14.000"
"95443","2017-02-09T08:15:00.000","2017-02-09T08:53:14.000"
"47238","2017-02-09T08:14:00.000","2017-02-09T08:53:14.000"
"49736","2017-02-09T08:23:00.000","2017-02-09T08:53:14.000"
"46718","2017-02-09T08:05:00.000","2017-02-09T08:53:14.000"
"64755",,"2017-02-09T08:53:14.000"
"64739","2017-02-09T08:25:00.000","2017-02-09T08:53:14.000"
"64740","2017-02-09T08:25:00.000","2017-02-09T08:53:14.000"
"47237","2017-02-09T08:33:00.000","2017-02-09T08:53:14.000"
"64738","2017-02-09T08:25:00.000","2017-02-09T08:53:14.000"
"45744",,"2017-02-09T08:53:14.000"
"103451","2017-02-09T05:32:00.000","2017-02-09T08:53:14.000"
"45745",,"2017-02-09T08:53:14.000"
"85379","2017-02-09T05:23:00.000","2017-02-09T08:53:14.000"
"166533","2017-02-09T07:41:00.000","2017-02-09T08:53:14.000"
"98139","2017-02-09T05:32:00.000","2017-02-09T08:53:14.000"
"47356","2017-02-09T06:41:00.000","2017-02-09T08:53:14.000"
"47357","2017-02-09T06:41:00.000","2017-02-09T08:53:14.000"
"85380","2017-02-09T05:24:00.000","2017-02-09T08:53:14.000"
"44539","2017-02-09T08:20:00.000","2017-02-09T08:53:14.000"
"85377","2017-02-09T05:22:00.000","2017-02-09T08:53:14.000"
"44358","2017-02-09T05:28:00.000","2017-02-09T08:53:14.000"
"45742",,"2017-02-09T08:53:14.000"
"45743",,"2017-02-09T08:53:14.000"
"45741",,"2017-02-09T08:53:14.000"
"59418","2017-02-09T07:54:00.000","2017-02-09T08:53:14.000"
"44359","2017-02-09T05:28:00.000","2017-02-09T08:53:14.000"
"44540","2017-02-09T08:21:00.000","2017-02-09T08:53:14.000"
"44360","2017-02-09T05:27:00.000","2017-02-09T08:53:14.000"
"64756","2017-02-09T05:27:00.000","2017-02-09T08:53:14.000"
"88246","2017-02-09T05:26:00.000","2017-02-09T08:53:14.000"
"44544","2017-02-09T08:35:00.000","2017-02-09T08:53:14.000"
"44543","2017-02-09T08:23:00.000","2017-02-09T08:53:14.000"
"44541","2017-02-09T08:22:00.000","2017-02-09T08:53:14.000"
"44542","2017-02-09T08:23:00.000","2017-02-09T08:53:14.000"
"47354","2017-02-09T03:28:00.000","2017-02-09T08:53:14.000"
"49737","2017-02-09T07:56:00.000","2017-02-09T08:53:14.000"
"45227","2017-02-09T04:26:00.000","2017-02-09T08:53:14.000"
"47355","2017-02-09T06:41:00.000","2017-02-09T08:53:14.000"
"47235","2017-02-09T08:51:00.000","2017-02-09T08:53:14.000"
"47236","2017-02-09T08:51:00.000","2017-02-09T08:53:14.000"
"64736","2017-02-09T08:31:00.000","2017-02-09T08:53:14.000"
"64735","2017-02-09T08:31:00.000","2017-02-09T08:53:14.000"
"64766",,"2017-02-09T08:53:14.000"
"71836","2017-02-09T04:17:00.000","2017-02-09T08:53:14.000"
"64748","2017-02-09T07:07:00.000","2017-02-09T08:53:14.000"
"63817","2017-02-09T06:18:00.000","2017-02-09T08:53:14.000"
"100349","2017-02-09T08:21:00.000","2017-02-09T08:53:14.000"
"71814",,"2017-02-09T08:53:14.000"
"64734","2017-02-09T08:31:00.000","2017-02-09T08:53:14.000"
"46717",,"2017-02-09T08:53:14.000"
"64765","2017-02-09T08:03:00.000","2017-02-09T08:53:14.000"
"71835",,"2017-02-09T08:53:14.000"
"71813",,"2017-02-09T08:53:14.000"
"64780",,"2017-02-09T08:53:14.000"
"64749","2017-02-09T08:31:00.000","2017-02-09T08:53:14.000"
"46941","2017-02-09T08:19:00.000","2017-02-09T08:53:14.000"
"64750","2017-02-09T08:31:00.000","2017-02-09T08:53:14.000"
"86906","2017-02-09T08:27:00.000","2017-02-09T08:53:14.000"
"64751","2017-02-09T08:30:00.000","2017-02-09T08:53:14.000"
"85320","2017-02-09T06:39:00.000","2017-02-09T08:53:14.000"
"89193","2017-02-09T06:40:00.000","2017-02-09T08:53:14.000"
"64752","2017-02-09T08:30:00.000","2017-02-09T08:53:14.000"
"63816",,"2017-02-09T08:53:14.000"
"64782",,"2017-02-09T08:53:14.000"
"46940",,"2017-02-09T08:53:14.000"
"85319",,"2017-02-09T08:53:14.000"
"44546","2017-02-09T08:35:00.000","2017-02-09T08:53:14.000"
"44545","2017-02-09T08:35:00.000","2017-02-09T08:53:14.000"
"85505","2017-02-09T07:38:00.000","2017-02-09T08:53:14.000"
"44548","2017-02-09T08:36:00.000","2017-02-09T08:53:14.000"
"44547","2017-02-09T08:35:00.000","2017-02-09T08:53:14.000"
"46716",,"2017-02-09T08:53:14.000"
"64768","2017-02-09T08:01:00.000","2017-02-09T08:53:14.000"
"71812","2017-02-09T07:57:00.000","2017-02-09T08:53:14.000"
"71834",,"2017-02-09T08:53:14.000"
"44550","2017-02-09T08:37:00.000","2017-02-09T08:53:14.000"
"105617",,"2025-01-20T00:30:09.000"
"44549","2017-02-09T08:37:00.000","2017-02-09T08:53:14.000"
"44551","2017-02-09T08:37:00.000","2017-02-09T08:53:14.000"
"85318","2017-02-09T07:14:00.000","2017-02-09T08:53:14.000"
"59417","2017-02-09T08:45:00.000","2017-02-09T08:53:14.000"
"47147","2017-02-09T08:31:00.000","2017-02-09T08:53:14.000"
"63819","2017-02-09T08:31:00.000","2017-02-09T08:53:14.000"
"63820","2017-02-09T08:31:00.000","2017-02-09T08:53:14.000"
"65989","2017-02-09T08:48:00.000","2017-02-09T08:53:14.000"
"65988","2017-02-09T08:25:00.000","2017-02-09T08:53:14.000"
"64783","2017-02-09T08:28:00.000","2017-02-09T08:53:14.000"
"65998","2017-02-09T08:48:00.000","2017-02-09T08:53:14.000"
"65993","2017-02-09T08:47:00.000","2017-02-09T08:53:14.000"
"74529","2017-02-09T08:32:00.000","2017-02-09T08:53:14.000"
"47146","2017-02-09T08:26:00.000","2017-02-09T08:53:14.000"
"81049",,"2017-02-09T08:53:14.000"
"49628","2017-02-09T08:33:00.000","2017-02-09T08:53:14.000"
"65990","2017-02-09T08:42:00.000","2017-02-09T08:53:14.000"
"78943","2017-02-09T08:42:00.000","2017-02-09T08:53:14.000"
"47148","2017-02-09T08:31:00.000","2017-02-09T08:53:14.000"
"47145","2017-02-09T08:26:00.000","2017-02-09T08:53:14.000"
"127990",,"2017-02-09T08:53:14.000"
"46939",,"2017-02-09T08:53:14.000"
"65992","2017-02-09T08:48:00.000","2017-02-09T08:53:14.000"
"65991","2017-02-09T08:27:00.000","2017-02-09T08:53:14.000"
"45232","2017-02-09T06:57:00.000","2017-02-09T08:53:14.000"
"45231","2017-02-09T06:57:00.000","2017-02-09T08:53:14.000"
"49629","2017-02-09T08:45:00.000","2017-02-09T08:53:14.000"
"45233","2017-02-09T08:34:00.000","2017-02-09T08:53:14.000"
"45225","2017-02-09T04:27:00.000","2017-02-09T08:53:14.000"
"47347","2017-02-09T05:07:00.000","2017-02-09T08:53:14.000"
"45226","2017-02-09T04:26:00.000","2017-02-09T08:53:14.000"
"45739",,"2017-02-09T08:53:14.000"
"45740",,"2017-02-09T08:53:14.000"
"45228","2017-02-09T04:21:00.000","2017-02-09T08:53:14.000"
"66006","2017-02-09T08:21:00.000","2017-02-09T08:53:14.000"
"45229",,"2017-02-09T08:53:14.000"
"45230","2017-02-09T06:57:00.000","2017-02-09T08:53:14.000"
"85504","2017-02-09T07:55:00.000","2017-02-09T08:53:14.000"
"45738",,"2017-02-09T08:53:14.000"
"47156","2017-02-09T08:41:00.000","2017-02-09T08:53:14.000"
"45191","2017-02-09T04:08:00.000","2017-02-09T08:53:14.000"
"66005","2017-02-09T07:19:00.000","2017-02-09T08:53:14.000"
"47362",,"2017-02-09T08:53:14.000"
"47346","2017-02-09T05:08:00.000","2017-02-09T08:53:14.000"
"47361","2017-02-09T03:29:00.000","2017-02-09T08:53:14.000"
"47353","2017-02-09T03:28:00.000","2017-02-09T08:53:14.000"
"66004","2017-02-09T07:18:00.000","2017-02-09T08:53:14.000"
"47154","2017-02-09T08:17:00.000","2017-02-09T08:53:14.000"
"49626","2017-02-09T08:34:00.000","2017-02-09T08:53:14.000"
"47240","2017-02-09T08:50:00.000","2017-02-09T08:53:14.000"
"47234","2017-02-09T08:51:00.000","2017-02-09T08:53:14.000"
"47352","2017-02-09T05:10:00.000","2017-02-09T08:53:14.000"
"47233","2017-02-09T08:46:00.000","2017-02-09T08:53:14.000"
"66003","2017-02-09T07:17:00.000","2017-02-09T08:53:14.000"
"45737",,"2017-02-09T08:53:14.000"
"45736",,"2017-02-09T08:53:14.000"
"47155","2017-02-09T08:43:00.000","2017-02-09T08:53:14.000"
"100322","2017-02-09T03:54:00.000","2017-02-09T08:53:14.000"
"45190","2017-02-09T04:08:00.000","2017-02-09T08:53:14.000"
"49627","2017-02-09T08:34:00.000","2017-02-09T08:53:14.000"
"47363","2017-02-09T08:44:00.000","2017-02-09T08:53:14.000"
"47241","2017-02-09T08:50:00.000","2017-02-09T08:53:14.000"
"47242","2017-02-09T08:49:00.000","2017-02-09T08:53:14.000"
"47365","2017-02-09T08:45:00.000","2017-02-09T08:53:14.000"
"45194","2017-02-09T04:09:00.000","2017-02-09T08:53:14.000"
"47364","2017-02-09T08:44:00.000","2017-02-09T08:53:14.000"
"47157","2017-02-09T08:41:00.000","2017-02-09T08:53:14.000"
"45192","2017-02-09T04:06:00.000","2017-02-09T08:53:14.000"
"100320","2017-02-09T04:48:00.000","2017-02-09T08:53:14.000"
"45238",,"2017-02-09T08:53:14.000"
"49343","2017-02-09T08:20:00.000","2017-02-09T08:53:14.000"
"45857","2017-02-09T04:16:00.000","2017-02-09T08:53:14.000"
"100319","2017-02-09T03:56:00.000","2017-02-09T08:53:14.000"
"45237","2017-02-09T04:22:00.000","2017-02-09T08:53:14.000"
"45858","2017-02-09T04:15:00.000","2017-02-09T08:53:14.000"
"45878","2017-02-09T08:51:00.000","2017-02-09T08:53:14.000"
"45657","2017-02-09T08:26:00.000","2017-02-09T08:53:14.000"
"45658","2017-02-09T08:26:00.000","2017-02-09T08:53:14.000"
"45877","2017-02-09T08:51:00.000","2017-02-09T08:53:14.000"
"45241",,"2017-02-09T08:53:14.000"
"45239","2017-02-09T04:22:00.000","2017-02-09T08:53:14.000"
"102751","2017-02-09T05:45:00.000","2017-02-09T08:53:14.000"
"45879",,"2017-02-09T08:53:14.000"
"45240",,"2017-02-09T08:53:14.000"
"45735",,"2017-02-09T08:53:14.000"
"45856","2017-02-09T04:17:00.000","2017-02-09T08:53:14.000"
"45734",,"2017-02-09T08:53:14.000"
"98095","2017-02-09T04:23:00.000","2017-02-09T08:53:14.000"
"98093","2017-02-09T04:23:00.000","2017-02-09T08:53:14.000"
"45855","2017-02-09T04:17:00.000","2017-02-09T08:53:14.000"
"47366","2017-02-09T08:45:00.000","2017-02-09T08:53:14.000"
"47367","2017-02-09T08:48:00.000","2017-02-09T08:53:14.000"
"49336",,"2017-02-09T08:53:14.000"
"98094","2017-02-09T04:23:00.000","2017-02-09T08:53:14.000"
"45732",,"2017-02-09T08:53:14.000"
"45876","2017-02-09T08:50:00.000","2017-02-09T08:53:14.000"
"45733",,"2017-02-09T08:53:14.000"
"45918","2017-02-09T08:49:00.000","2017-02-09T08:53:14.000"
"47368","2017-02-09T03:31:00.000","2017-02-09T08:53:14.000"
